91-42-46-841009-001-01 1012                                2
91-42-46-841009-001-01 10212   7502  750  1500      0     02
91-42-46-841009-001-01 1032                                2
91-42-46-841009-001-01 10411   1.5     0      1   1.5     02
91-42-46-841009-001-01 10511     1     0            0     02
91-42-46-841009-001-01 1062                                2
91-42-46-841009-001-01 1072                                2
91-42-46-841009-001-01 10911     11    1  1000      0     02
91-42-46-841009-001-01 1102                                2
91-42-46-841009-001-01 11112   4002  400  1500      0     02
91-42-46-841009-001-01 1122                                2
91-42-46-841009-001-01 2012                                2
91-42-46-841009-001-01 2022                                2
91-42-46-841009-001-01 2032                                2
91-42-46-841009-001-01 2042                                2
91-42-46-841009-001-01 2052                                2
91-42-46-841009-001-01 2062                                2
91-42-46-841009-001-01 2072                                2
91-42-46-841009-001-01 30111     11    1  2600      0     02
91-42-46-841009-001-01 3022                                2
91-42-46-841009-001-01 30314   100     0            04  1002
91-42-46-841009-001-01 40111     2     0      1     2     02
91-42-46-841009-001-01 5012                                2
91-42-46-841009-001-01 5022                                2
91-42-46-841009-001-01 5032                                2
91-42-46-841009-001-01 5042                                2
91-42-46-841009-001-01 60112  25002 2500  3000      0     02
91-42-46-841009-001-01 6022                                2
91-42-46-841009-001-01 6032                                2
91-42-46-841009-001-01 70112  12002 1200  1000      0     02
91-42-46-841009-001-01 7022                                2
91-42-46-841009-001-01 7032                                2
91-42-46-841009-001-01 7042                                2
91-42-46-841009-001-01 8012                                2
91-42-46-841009-001-01 80211     11    1  8000      0     02
91-42-46-841009-001-01 8032                                2
91-42-46-841009-001-01 8042                                2
91-42-46-841009-001-01 8052                                2
91-42-46-841009-001-01 8062                                2
91-42-46-841009-001-01 80715     5     0      5     5     02
91-42-46-841009-001-01 8082                                2
91-42-46-841009-001-01 80912   2002  200  1000      0     02
91-42-46-841009-001-01 8102                                2
91-42-46-841009-001-01 90113     7     0      3     7     02
91-42-46-841009-001-01 90213     7     0      3     7     02
91-42-46-841009-001-01 9032                                2
91-42-46-841009-001-01100113     13    1  5000      0     02
91-42-46-841009-001-0110022                                2
91-42-46-841009-001-01100312   2502  250   250      0     02
91-42-46-841009-001-0110042                                2
91-42-46-841009-001-01108111     11    1  1600      0     02
91-42-46-841009-001-0110822                                2
91-42-46-841009-001-01110112    502   50   500      0     02
91-42-46-841009-001-0111022                                2
91-42-46-841009-001-0111032                                2
91-42-46-841009-001-01110414  17504 1750  2500      0     02
91-42-46-841009-001-0111052                                2
91-42-46-841009-001-0111062                                2
91-42-46-841009-001-0111072                                2
91-42-46-841009-001-0111082                                2
49-38-79-421025-001-02 1012                                2
49-38-79-421025-001-02 10211     21    2  2800      0     02
49-38-79-421025-001-02 1032                                2
49-38-79-421025-001-02 1042                                2
49-38-79-421025-001-02 10511     3     0      1     3     02
49-38-79-421025-001-02 1062                                2
49-38-79-421025-001-02 1072                                2
49-38-79-421025-001-02 10912   4502  450  1000      0     02
49-38-79-421025-001-02 1102                                2
49-38-79-421025-001-02 1112                                2
49-38-79-421025-001-02 1122                                2
49-38-79-421025-001-02 20112   7302  730  1000      0     02
49-38-79-421025-001-02 2022                                2
49-38-79-421025-001-02 2032                                2
49-38-79-421025-001-02 2042                                2
49-38-79-421025-001-02 2052                                2
49-38-79-421025-001-02 20612  2500     0      2  2500     02
49-38-79-421025-001-02 2072                                2
49-38-79-421025-001-02 30112   5002  500  1350      0     02
49-38-79-421025-001-02 3022                                2
49-38-79-421025-001-02 3032                                2
49-38-79-421025-001-02 40111     11    1  2800      0     02
49-38-79-421025-001-02 50112   2502  250  1000      0     02
49-38-79-421025-001-02 5022                                2
49-38-79-421025-001-02 5032                                2
49-38-79-421025-001-02 5042                                2
49-38-79-421025-001-02 60112   7002  700  1000      0     02
49-38-79-421025-001-02 60212   650     0            02  6502
49-38-79-421025-001-02 60312   150     0            02  1502
49-38-79-421025-001-02 70112   6502  650  1000      0     02
49-38-79-421025-001-02 7022                                2
49-38-79-421025-001-02 70312   500     0            02  5002
49-38-79-421025-001-02 70412   300     0            02  3002
49-38-79-421025-001-02 8012                                2
49-38-79-421025-001-02 8022                                2
49-38-79-421025-001-02 8032                                2
49-38-79-421025-001-02 8042                                2
49-38-79-421025-001-02 8052                                2
49-38-79-421025-001-02 8062                                2
49-38-79-421025-001-02 8072                                2
49-38-79-421025-001-02 8082                                2
49-38-79-421025-001-02 80912   1702  170  1000      0     02
49-38-79-421025-001-02 8102                                2
49-38-79-421025-001-02 9012                                2
49-38-79-421025-001-02 90214  15004 1500  1800      0     02
49-38-79-421025-001-02 9032                                2
49-38-79-421025-001-02100114   2504  250  1200      0     02
49-38-79-421025-001-0210022                                2
49-38-79-421025-001-02100312   1002  100   125      0     02
49-38-79-421025-001-0210042                                2
49-38-79-421025-001-02108111     11    1  1300      0     02
49-38-79-421025-001-0210822                                2
49-38-79-421025-001-02110112    102   10   200      0     02
49-38-79-421025-001-0211022                                2
